train_window,eval_window,direction,accuracy,precision,recall,f1
2020_M03-04,2019_M05-06,backward_5p,0.5561797752808989,0.57847533632287,0.6683937823834197,0.6201923076923077
2020_M03-04,2019_M03-04,backward_6p,0.5699481865284974,0.5929203539823009,0.6442307692307693,0.6175115207373272
2020_M05-06,2020_M07-08,forward,0.5265486725663717,0.5420560747663551,0.5,0.5201793721973094
2020_M05-06,2020_M03-04,backward_1p,0.6543026706231454,0.6632911392405063,0.7237569060773481,0.6922060766182299
2020_M05-06,2019_M11-12,backward_3p,0.5786350148367952,0.6136363636363636,0.5934065934065934,0.6033519553072626
2020_M05-06,2019_M07-08,backward_5p,0.5733695652173914,0.6171428571428571,0.5454545454545454,0.579088471849866
2020_M05-06,2019_M05-06,backward_6p,0.5786516853932584,0.5947136563876652,0.6994818652849741,0.6428571428571429
2020_M07-08,2020_M09-10,forward,0.559322033898305,0.5817307692307693,0.6368421052631579,0.6080402010050251
2020_M07-08,2020_M05-06,backward_1p,0.6607387140902873,0.6752941176470588,0.7229219143576826,0.6982968369829684
2020_M07-08,2020_M01-02,backward_3p,0.6096345514950167,0.6388888888888888,0.5841269841269842,0.6102819237147595
2020_M07-08,2019_M09-10,backward_5p,0.5830985915492958,0.6091954022988506,0.5698924731182796,0.5888888888888889
2020_M07-08,2019_M07-08,backward_6p,0.5760869565217391,0.6153846153846154,0.5656565656565656,0.5894736842105263
2020_M09-10,2020_M11-12,forward,0.6005747126436781,0.6307692307692307,0.6473684210526316,0.638961038961039
2020_M09-10,2020_M07-08,backward_1p,0.6106194690265486,0.6228070175438597,0.6120689655172413,0.6173913043478261
2020_M09-10,2020_M03-04,backward_3p,0.615727002967359,0.628428927680798,0.6961325966850829,0.6605504587155964
2020_M09-10,2019_M11-12,backward_5p,0.6053412462908012,0.6560509554140127,0.5659340659340659,0.6076696165191741
2020_M09-10,2019_M09-10,backward_6p,0.6225352112676056,0.6494252873563219,0.6075268817204301,0.6277777777777778
2020_M11-12,2021_M01-02,forward,0.57,0.5932203389830508,0.6481481481481481,0.6194690265486725
2020_M11-12,2020_M09-10,backward_1p,0.7175141242937854,0.725,0.7631578947368421,0.7435897435897436
2020_M11-12,2020_M05-06,backward_3p,0.5950752393980848,0.6199524940617577,0.6574307304785895,0.6381418092909535
2020_M11-12,2020_M01-02,backward_5p,0.553156146179402,0.5804195804195804,0.526984126984127,0.5524126455906821
2020_M11-12,2019_M11-12,backward_6p,0.6023738872403561,0.65,0.5714285714285714,0.6081871345029239
2021_M01-02,2021_M03-04,forward,0.5764966740576497,0.6244131455399061,0.5450819672131147,0.5820568927789934
2021_M01-02,2020_M11-12,backward_1p,0.6609195402298851,0.6764705882352942,0.7263157894736842,0.700507614213198
2021_M01-02,2020_M07-08,backward_3p,0.584070796460177,0.6057692307692307,0.5431034482758621,0.5727272727272728
2021_M01-02,2020_M03-04,backward_5p,0.5905044510385756,0.6096938775510204,0.6602209944751382,0.6339522546419099
2021_M01-02,2020_M01-02,backward_6p,0.5697674418604651,0.6014492753623188,0.526984126984127,0.5617597292724196
2021_M03-04,2021_M05-06,forward,0.618860510805501,0.6617429837518464,0.7380560131795717,0.6978193146417445
2021_M03-04,2021_M01-02,backward_1p,0.65,0.6461538461538462,0.7777777777777778,0.7058823529411765
2021_M03-04,2020_M09-10,backward_3p,0.6101694915254238,0.6203703703703703,0.7052631578947368,0.6600985221674877
2021_M03-04,2020_M05-06,backward_5p,0.5950752393980848,0.6177156177156177,0.6675062972292192,0.6416464891041163
2021_M03-04,2020_M03-04,backward_6p,0.5741839762611276,0.5925925925925926,0.6629834254143646,0.6258148631029987
2021_M05-06,2021_M07-08,forward,0.6135496183206107,0.6359773371104815,0.7520938023450586,0.6891788181120491
2021_M05-06,2021_M03-04,backward_1p,0.6308203991130821,0.6534653465346535,0.6762295081967213,0.6646525679758308
2021_M05-06,2020_M11-12,backward_3p,0.5862068965517241,0.5982905982905983,0.7368421052631579,0.660377358490566
2021_M05-06,2020_M07-08,backward_5p,0.5752212389380531,0.572463768115942,0.6810344827586207,0.6220472440944882
2021_M05-06,2020_M05-06,backward_6p,0.5896032831737346,0.6061269146608315,0.6977329974811083,0.6487119437939111
2021_M07-08,2021_M09-10,forward,0.5997942386831275,0.6106194690265486,0.6712062256809338,0.6394810009267841
2021_M07-08,2021_M05-06,backward_1p,0.7229862475442044,0.7436281859070465,0.8171334431630972,0.7786499215070644
2021_M07-08,2021_M01-02,backward_3p,0.58,0.5989010989010989,0.6728395061728395,0.6337209302325582
2021_M07-08,2020_M09-10,backward_5p,0.6129943502824858,0.6199095022624435,0.7210526315789474,0.6666666666666666
2021_M07-08,2020_M07-08,backward_6p,0.5663716814159292,0.5681818181818182,0.646551724137931,0.6048387096774194
2021_M09-10,2021_M11-12,forward,0.6205287713841369,0.6292428198433421,0.7026239067055393,0.6639118457300276
2021_M09-10,2021_M07-08,backward_1p,0.6841603053435115,0.7091194968553459,0.7554438860971524,0.7315490673154906
2021_M09-10,2021_M03-04,backward_3p,0.5864745011086474,0.6185567010309279,0.6147540983606558,0.6166495375128469
2021_M09-10,2020_M11-12,backward_5p,0.603448275862069,0.6171171171171171,0.7210526315789474,0.6650485436893204
2021_M09-10,2020_M09-10,backward_6p,0.6045197740112994,0.6146788990825688,0.7052631578947368,0.6568627450980392
2021_M11-12,2022_M01-02,forward,0.6057971014492753,0.6338797814207651,0.6270270270270271,0.6304347826086957
2021_M11-12,2021_M09-10,backward_1p,0.6779835390946503,0.695906432748538,0.6945525291828794,0.6952288218111002
2021_M11-12,2021_M05-06,backward_3p,0.6424361493123772,0.6860643185298622,0.7380560131795717,0.7111111111111111
2021_M11-12,2021_M01-02,backward_5p,0.58,0.608433734939759,0.6234567901234568,0.6158536585365854
2021_M11-12,2020_M11-12,backward_6p,0.6005747126436781,0.624390243902439,0.6736842105263158,0.6481012658227848
2022_M01-02,2022_M03-04,forward,0.6278538812785388,0.6452282157676349,0.6673819742489271,0.6561181434599156
2022_M01-02,2021_M11-12,backward_1p,0.687402799377916,0.7052023121387283,0.7113702623906706,0.7082728592162555
2022_M01-02,2021_M07-08,backward_3p,0.6145038167938931,0.6707964601769911,0.6348408710217756,0.6523235800344234
2022_M01-02,2021_M03-04,backward_5p,0.5753880266075388,0.624113475177305,0.5409836065573771,0.579582875960483
2022_M01-02,2021_M01-02,backward_6p,0.59,0.6153846153846154,0.6419753086419753,0.6283987915407855
2022_M03-04,2022_M05-06,forward,0.6167182662538699,0.6391061452513966,0.6589861751152074,0.6488939307997731
2022_M03-04,2022_M01-02,backward_1p,0.6714975845410628,0.7039848197343453,0.6684684684684684,0.6857670979667283
2022_M03-04,2021_M09-10,backward_3p,0.6275720164609053,0.6417910447761194,0.669260700389105,0.6552380952380953
2022_M03-04,2021_M05-06,backward_5p,0.6247544204322201,0.6878130217028381,0.6787479406919276,0.6832504145936982
2022_M03-04,2021_M03-04,backward_6p,0.5886917960088692,0.6357308584686775,0.5614754098360656,0.5963003264417845
2022_M05-06,2022_M07-08,forward,0.6145339652448657,0.6371814092953523,0.6333830104321908,0.6352765321375187
2022_M05-06,2022_M03-04,backward_1p,0.6655251141552512,0.6768916155419223,0.7103004291845494,0.6931937172774869
2022_M05-06,2021_M11-12,backward_3p,0.6609642301710731,0.6770538243626062,0.6967930029154519,0.6867816091954023
2022_M05-06,2021_M07-08,backward_5p,0.6106870229007634,0.6604414261460102,0.6515912897822446,0.6559865092748736
2022_M05-06,2021_M05-06,backward_6p,0.6394891944990176,0.6910828025477707,0.71499176276771,0.702834008097166
2022_M07-08,2022_M09-10,forward,0.6479663394109397,0.6666666666666666,0.6994818652849741,0.6826801517067004
2022_M07-08,2022_M05-06,backward_1p,0.7157894736842105,0.7254685777287762,0.7580645161290323,0.7414084507042253
