train_window,eval_window,direction,accuracy,precision,recall,f1
2019_M03-04,2018_M05-06,backward_5p,0.6465256797583081,0.6301369863013698,0.7931034482758621,0.7022900763358778
2019_M03-04,2018_M03-04,backward_6p,0.6340425531914894,0.636986301369863,0.7380952380952381,0.6838235294117647
2019_M05-06,2019_M07-08,forward,0.5869565217391305,0.6223404255319149,0.5909090909090909,0.6062176165803109
2019_M05-06,2019_M03-04,backward_1p,0.7564766839378239,0.7714285714285715,0.7788461538461539,0.7751196172248804
2019_M05-06,2018_M11-12,backward_3p,0.7849740932642487,0.782608695652174,0.8450704225352113,0.8126410835214447
2019_M05-06,2018_M07-08,backward_5p,0.684931506849315,0.710691823899371,0.710691823899371,0.710691823899371
2019_M05-06,2018_M05-06,backward_6p,0.6314199395770392,0.63,0.7241379310344828,0.6737967914438503
2019_M07-08,2019_M09-10,forward,0.6084507042253521,0.6358381502890174,0.5913978494623656,0.6128133704735376
2019_M07-08,2019_M05-06,backward_1p,0.6713483146067416,0.7134831460674157,0.6580310880829016,0.6846361185983828
2019_M07-08,2019_M01-02,backward_3p,0.7261904761904762,0.7613636363636364,0.7282608695652174,0.7444444444444445
2019_M07-08,2018_M09-10,backward_5p,0.6939890710382514,0.75,0.6428571428571429,0.6923076923076923
2019_M07-08,2018_M07-08,backward_6p,0.6541095890410958,0.7071428571428572,0.6226415094339622,0.6622073578595318
2019_M09-10,2019_M11-12,forward,0.5964391691394659,0.6306818181818182,0.6098901098901099,0.6201117318435754
2019_M09-10,2019_M07-08,backward_1p,0.7038043478260869,0.7379679144385026,0.696969696969697,0.7168831168831169
2019_M09-10,2019_M03-04,backward_3p,0.7512953367875648,0.7857142857142857,0.7403846153846154,0.7623762376237624
2019_M09-10,2018_M11-12,backward_5p,0.727979274611399,0.717741935483871,0.8356807511737089,0.7722342733188721
2019_M09-10,2018_M09-10,backward_6p,0.7213114754098361,0.7326732673267327,0.7551020408163265,0.7437185929648241
2019_M11-12,2020_M01-02,forward,0.574750830564784,0.6,0.5619047619047619,0.580327868852459
2019_M11-12,2019_M09-10,backward_1p,0.7098591549295775,0.7172774869109948,0.7365591397849462,0.726790450928382
2019_M11-12,2019_M05-06,backward_3p,0.6320224719101124,0.6684782608695652,0.6373056994818653,0.6525198938992043
2019_M11-12,2019_M01-02,backward_5p,0.6845238095238095,0.7096774193548387,0.717391304347826,0.7135135135135136
2019_M11-12,2018_M11-12,backward_6p,0.7202072538860104,0.7354260089686099,0.7699530516431925,0.7522935779816514
2020_M01-02,2020_M03-04,forward,0.6142433234421365,0.6356382978723404,0.6602209944751382,0.6476964769647696
2020_M01-02,2019_M11-12,backward_1p,0.6646884272997032,0.7090909090909091,0.6428571428571429,0.6743515850144092
2020_M01-02,2019_M07-08,backward_3p,0.6739130434782609,0.696969696969697,0.696969696969697,0.696969696969697
2020_M01-02,2019_M03-04,backward_5p,0.7357512953367875,0.7731958762886598,0.7211538461538461,0.746268656716418
2020_M01-02,2019_M01-02,backward_6p,0.6964285714285714,0.7157894736842105,0.7391304347826086,0.7272727272727273
2020_M03-04,2020_M05-06,forward,0.6087551299589603,0.635036496350365,0.6574307304785895,0.6460396039603961
2020_M03-04,2020_M01-02,backward_1p,0.6960132890365448,0.7357142857142858,0.653968253968254,0.692436974789916
2020_M03-04,2019_M09-10,backward_3p,0.7126760563380282,0.7282608695652174,0.7204301075268817,0.7243243243243244
2020_M03-04,2019_M05-06,backward_5p,0.6179775280898876,0.6390243902439025,0.6787564766839378,0.6582914572864321
2020_M03-04,2019_M03-04,backward_6p,0.7253886010362695,0.7628865979381443,0.7115384615384616,0.736318407960199
2020_M05-06,2020_M07-08,forward,0.6371681415929203,0.646551724137931,0.646551724137931,0.646551724137931
2020_M05-06,2020_M03-04,backward_1p,0.7047477744807121,0.7335243553008596,0.7071823204419889,0.720112517580872
2020_M05-06,2019_M11-12,backward_3p,0.6765578635014837,0.7109826589595376,0.6758241758241759,0.6929577464788732
2020_M05-06,2019_M07-08,backward_5p,0.6820652173913043,0.7368421052631579,0.6363636363636364,0.6829268292682927
2020_M05-06,2019_M05-06,backward_6p,0.6797752808988764,0.7112299465240641,0.689119170984456,0.7
2020_M07-08,2020_M09-10,forward,0.6412429378531074,0.6702702702702703,0.6526315789473685,0.6613333333333333
2020_M07-08,2020_M05-06,backward_1p,0.7045143638850889,0.7400530503978779,0.7027707808564232,0.7209302325581395
2020_M07-08,2020_M01-02,backward_3p,0.6827242524916943,0.7348484848484849,0.6158730158730159,0.6701208981001727
2020_M07-08,2019_M09-10,backward_5p,0.6873239436619718,0.7516778523489933,0.6021505376344086,0.6686567164179105
2020_M07-08,2019_M07-08,backward_6p,0.6413043478260869,0.6918604651162791,0.601010101010101,0.6432432432432432
2020_M09-10,2020_M11-12,forward,0.6235632183908046,0.6594594594594595,0.6421052631578947,0.6506666666666666
2020_M09-10,2020_M07-08,backward_1p,0.6946902654867256,0.7281553398058253,0.646551724137931,0.684931506849315
2020_M09-10,2020_M03-04,backward_3p,0.6691394658753709,0.7112462006079028,0.6464088397790055,0.6772793053545586
2020_M09-10,2019_M11-12,backward_5p,0.6913946587537092,0.74375,0.6538461538461539,0.695906432748538
2020_M09-10,2019_M09-10,backward_6p,0.6957746478873239,0.7910447761194029,0.5698924731182796,0.6625
2020_M11-12,2021_M01-02,forward,0.64,0.6776315789473685,0.6358024691358025,0.6560509554140127
2020_M11-12,2020_M09-10,backward_1p,0.7542372881355932,0.7783783783783784,0.7578947368421053,0.768
2020_M11-12,2020_M05-06,backward_3p,0.6744186046511628,0.6972704714640199,0.707808564231738,0.7025
2020_M11-12,2020_M01-02,backward_5p,0.6710963455149501,0.7024221453287197,0.6444444444444445,0.6721854304635762
2020_M11-12,2019_M11-12,backward_6p,0.6884272997032641,0.72,0.6923076923076923,0.7058823529411765
2021_M01-02,2021_M03-04,forward,0.6263858093126385,0.6828087167070218,0.5778688524590164,0.6259711431742508
2021_M01-02,2020_M11-12,backward_1p,0.7040229885057471,0.7351351351351352,0.7157894736842105,0.7253333333333334
2021_M01-02,2020_M07-08,backward_3p,0.7168141592920354,0.7203389830508474,0.7327586206896551,0.7264957264957265
2021_M01-02,2020_M03-04,backward_5p,0.6899109792284867,0.7353846153846154,0.6602209944751382,0.6957787481804949
2021_M01-02,2020_M01-02,backward_6p,0.6960132890365448,0.726027397260274,0.6730158730158731,0.6985172981878089
2021_M03-04,2021_M05-06,forward,0.6660117878192534,0.7019667170953101,0.7644151565074135,0.7318611987381703
2021_M03-04,2021_M01-02,backward_1p,0.7166666666666667,0.7175141242937854,0.7839506172839507,0.7492625368731564
2021_M03-04,2020_M09-10,backward_3p,0.7372881355932204,0.7214611872146118,0.8315789473684211,0.7726161369193154
2021_M03-04,2020_M05-06,backward_5p,0.6662106703146374,0.6783216783216783,0.7329974811083123,0.7046004842615012
2021_M03-04,2020_M03-04,backward_6p,0.6632047477744807,0.6790450928381963,0.7071823204419889,0.6928281461434371
2021_M05-06,2021_M07-08,forward,0.6669847328244275,0.7222222222222222,0.6750418760469011,0.6978354978354978
