train_window,eval_window,direction,accuracy,precision,recall,f1
2019_M01-02,2018_M03-04,backward_5p,0.6553191489361702,0.6829268292682927,0.6666666666666666,0.6746987951807228
2019_M01-02,2018_M01-02,backward_6p,0.6479591836734694,0.6491228070175439,0.7184466019417476,0.6820276497695853
2019_M03-04,2019_M05-06,forward,0.601123595505618,0.6231884057971014,0.6683937823834197,0.645
2019_M03-04,2019_M01-02,backward_1p,0.7678571428571429,0.7789473684210526,0.8043478260869565,0.7914438502673797
2019_M03-04,2018_M09-10,backward_3p,0.7486338797814208,0.776595744680851,0.7448979591836735,0.7604166666666666
2019_M03-04,2018_M05-06,backward_5p,0.6978851963746223,0.7078651685393258,0.7241379310344828,0.7159090909090909
2019_M03-04,2018_M03-04,backward_6p,0.6553191489361702,0.6771653543307087,0.6825396825396826,0.6798418972332015
2019_M05-06,2019_M07-08,forward,0.5625,0.5978835978835979,0.5707070707070707,0.5839793281653747
2019_M05-06,2019_M03-04,backward_1p,0.7927461139896373,0.8137254901960784,0.7980769230769231,0.8058252427184466
2019_M05-06,2018_M11-12,backward_3p,0.7849740932642487,0.7927927927927928,0.8262910798122066,0.8091954022988506
2019_M05-06,2018_M07-08,backward_5p,0.726027397260274,0.7453416149068323,0.7547169811320755,0.75
2019_M05-06,2018_M05-06,backward_6p,0.7039274924471299,0.7087912087912088,0.7413793103448276,0.7247191011235955
2019_M07-08,2019_M09-10,forward,0.6394366197183099,0.6647727272727273,0.6290322580645161,0.6464088397790055
2019_M07-08,2019_M05-06,backward_1p,0.7780898876404494,0.7794117647058824,0.8238341968911918,0.801007556675063
2019_M07-08,2019_M01-02,backward_3p,0.7321428571428571,0.7831325301204819,0.7065217391304348,0.7428571428571429
2019_M07-08,2018_M09-10,backward_5p,0.726775956284153,0.74,0.7551020408163265,0.7474747474747475
2019_M07-08,2018_M07-08,backward_6p,0.7465753424657534,0.7741935483870968,0.7547169811320755,0.7643312101910829
2019_M09-10,2019_M11-12,forward,0.5786350148367952,0.6041666666666666,0.6373626373626373,0.6203208556149733
2019_M09-10,2019_M07-08,backward_1p,0.7445652173913043,0.7921348314606742,0.7121212121212122,0.75
2019_M09-10,2019_M03-04,backward_3p,0.6994818652849741,0.7169811320754716,0.7307692307692307,0.7238095238095238
2019_M09-10,2018_M11-12,backward_5p,0.7642487046632125,0.7479674796747967,0.863849765258216,0.8017429193899782
2019_M09-10,2018_M09-10,backward_6p,0.7213114754098361,0.7373737373737373,0.7448979591836735,0.7411167512690355
2019_M11-12,2020_M01-02,forward,0.6179401993355482,0.639344262295082,0.6190476190476191,0.6290322580645161
2019_M11-12,2019_M09-10,backward_1p,0.7380281690140845,0.7719298245614035,0.7096774193548387,0.7394957983193278
2019_M11-12,2019_M05-06,backward_3p,0.7247191011235955,0.7844311377245509,0.6787564766839378,0.7277777777777777
2019_M11-12,2019_M01-02,backward_5p,0.6845238095238095,0.7191011235955056,0.6956521739130435,0.7071823204419889
2019_M11-12,2018_M11-12,backward_6p,0.7383419689119171,0.7592592592592593,0.7699530516431925,0.7645687645687645
2020_M01-02,2020_M03-04,forward,0.5845697329376854,0.615819209039548,0.6022099447513812,0.6089385474860335
2020_M01-02,2019_M11-12,backward_1p,0.798219584569733,0.7938144329896907,0.8461538461538461,0.8191489361702128
2020_M01-02,2019_M07-08,backward_3p,0.7065217391304348,0.7445652173913043,0.6919191919191919,0.7172774869109948
2020_M01-02,2019_M03-04,backward_5p,0.7046632124352331,0.7281553398058253,0.7211538461538461,0.7246376811594203
2020_M01-02,2019_M01-02,backward_6p,0.6666666666666666,0.6914893617021277,0.7065217391304348,0.6989247311827957
2020_M03-04,2020_M05-06,forward,0.6361149110807114,0.6390658174097664,0.7581863979848866,0.6935483870967742
2020_M03-04,2020_M01-02,backward_1p,0.7641196013289037,0.7763578274760383,0.7714285714285715,0.7738853503184714
2020_M03-04,2019_M09-10,backward_3p,0.7211267605633803,0.7301587301587301,0.7419354838709677,0.736
2020_M03-04,2019_M05-06,backward_5p,0.6910112359550562,0.7004830917874396,0.7512953367875648,0.725
2020_M03-04,2019_M03-04,backward_6p,0.6994818652849741,0.7129629629629629,0.7403846153846154,0.7264150943396226
2020_M05-06,2020_M07-08,forward,0.6283185840707964,0.6311475409836066,0.6637931034482759,0.6470588235294118
2020_M05-06,2020_M03-04,backward_1p,0.7804154302670623,0.7939560439560439,0.7983425414364641,0.7961432506887053
2020_M05-06,2019_M11-12,backward_3p,0.7181008902077152,0.7230769230769231,0.7747252747252747,0.7480106100795756
2020_M05-06,2019_M07-08,backward_5p,0.6766304347826086,0.7231638418079096,0.6464646464646465,0.6826666666666666
2020_M05-06,2019_M05-06,backward_6p,0.7247191011235955,0.7653631284916201,0.7098445595854922,0.7365591397849462
2020_M07-08,2020_M09-10,forward,0.6864406779661016,0.6908212560386473,0.7526315789473684,0.7204030226700252
2020_M07-08,2020_M05-06,backward_1p,0.7756497948016415,0.76905311778291,0.8387909319899244,0.8024096385542169
2020_M07-08,2020_M01-02,backward_3p,0.7342192691029901,0.752442996742671,0.7333333333333333,0.7427652733118971
2020_M07-08,2019_M09-10,backward_5p,0.704225352112676,0.7515527950310559,0.6505376344086021,0.6974063400576369
2020_M07-08,2019_M07-08,backward_6p,0.657608695652174,0.7045454545454546,0.6262626262626263,0.6631016042780749
2020_M09-10,2020_M11-12,forward,0.6235632183908046,0.656084656084656,0.6526315789473685,0.6543535620052771
2020_M09-10,2020_M07-08,backward_1p,0.7345132743362832,0.7641509433962265,0.6982758620689655,0.7297297297297297
2020_M09-10,2020_M03-04,backward_3p,0.6958456973293768,0.7492063492063492,0.6519337016574586,0.6971935007385525
2020_M09-10,2019_M11-12,backward_5p,0.7329376854599406,0.7674418604651163,0.7252747252747253,0.7457627118644068
2020_M09-10,2019_M09-10,backward_6p,0.7295774647887324,0.8082191780821918,0.6344086021505376,0.7108433734939759
2020_M11-12,2021_M01-02,forward,0.6566666666666666,0.7122302158273381,0.6111111111111112,0.6578073089700996
2020_M11-12,2020_M09-10,backward_1p,0.807909604519774,0.8765432098765432,0.7473684210526316,0.8068181818181818
2020_M11-12,2020_M05-06,backward_3p,0.6963064295485636,0.7492877492877493,0.6624685138539043,0.7032085561497327
2020_M11-12,2020_M01-02,backward_5p,0.6910299003322259,0.7549407114624506,0.6063492063492063,0.6725352112676056
2020_M11-12,2019_M11-12,backward_6p,0.712166172106825,0.7672955974842768,0.6703296703296703,0.7155425219941349
2021_M01-02,2021_M03-04,forward,0.6363636363636364,0.6886792452830188,0.5983606557377049,0.6403508771929824
2021_M01-02,2020_M11-12,backward_1p,0.7873563218390804,0.7989690721649485,0.8157894736842105,0.8072916666666666
2021_M01-02,2020_M07-08,backward_3p,0.7079646017699115,0.7232142857142857,0.6982758620689655,0.7105263157894737
2021_M01-02,2020_M03-04,backward_5p,0.7091988130563798,0.7515151515151515,0.6850828729281768,0.7167630057803468
2021_M01-02,2020_M01-02,backward_6p,0.7009966777408638,0.725752508361204,0.6888888888888889,0.7068403908794788
2021_M03-04,2021_M05-06,forward,0.6846758349705304,0.7227414330218068,0.7644151565074135,0.7429943955164131
2021_M03-04,2021_M01-02,backward_1p,0.7766666666666666,0.802547770700637,0.7777777777777778,0.7899686520376176
2021_M03-04,2020_M09-10,backward_3p,0.8022598870056498,0.8092783505154639,0.8263157894736842,0.8177083333333334
2021_M03-04,2020_M05-06,backward_5p,0.7373461012311902,0.7481840193704601,0.7783375314861462,0.762962962962963
2021_M03-04,2020_M03-04,backward_6p,0.7091988130563798,0.7371428571428571,0.712707182320442,0.7247191011235955
2021_M05-06,2021_M07-08,forward,0.6822519083969466,0.7222222222222222,0.7185929648241206,0.7204030226700252
2021_M05-06,2021_M03-04,backward_1p,0.7804878048780488,0.8165938864628821,0.7663934426229508,0.7906976744186046
2021_M05-06,2020_M11-12,backward_3p,0.7298850574712644,0.7424242424242424,0.7736842105263158,0.7577319587628866
2021_M05-06,2020_M07-08,backward_5p,0.7256637168141593,0.75,0.6982758620689655,0.7232142857142857
2021_M05-06,2020_M05-06,backward_6p,0.7181942544459644,0.7279236276849642,0.7682619647355163,0.7475490196078431
